calculated_host_listings_count,availability_365,room_type,host_id,neighbourhood,price
0.0,0.0,0.5,0.08761779754735095,0.06363636363636363,250
0.03067484662576687,0.9945205479452055,0.0,0.004283068635536394,0.013636363636363636,438
0.0,0.0,0.5,0.3051077895363052,0.21818181818181817,150
0.0,0.0,0.0,0.004555663936370778,0.03636363636363636,70
0.0,0.03561643835616438,0.5,0.02939586242342858,0.00909090909090909,250
0.003067484662576687,0.0,0.0,0.07834377936889197,0.06818181818181818,85
0.0,0.0,0.0,0.300593026924861,0.004545454545454545,425
0.0,0.0,0.0,0.0019329630784031518,0.02727272727272727,50
0.0,0.0136986301369863,0.5,0.023426492674714874,0.05454545454545454,95
0.0,0.0,0.5,0.04096268785017978,0.03636363636363636,140
0.0,0.0,0.0,0.0364602430263405,0.1318181818181818,80
0.0,0.18082191780821918,0.0,0.016069427002548733,0.00909090909090909,75
0.009202453987730062,0.1726027397260274,0.5,0.6854097741524348,0.09090909090909091,460
0.0,0.8712328767123287,0.5,0.001842364091914653,0.05454545454545454,250
0.006134969325153375,0.0,0.0,0.5844433188600726,0.3818181818181818,45
0.0,0.0,0.5,0.02242547102377715,0.013636363636363636,115
0.0,0.06301369863013699,0.5,0.012351966822595008,0.12272727272727273,650
0.0,0.0,0.0,0.13048921024871132,0.02727272727272727,80
0.012269938650306749,1.0,0.5,0.4568329348783613,0.20909090909090908,1000
0.0,0.8986301369863013,0.5,0.14436020561803245,0.03636363636363636,165
0.0,0.989041095890411,0.5,0.19394975207344745,0.8363636363636363,180
0.0,0.6602739726027397,0.0,0.09928415682221231,0.031818181818181815,135
0.0,0.0,0.0,0.040192117095666766,0.06818181818181818,100
0.0,0.0,0.5,0.01115989005228086,0.02727272727272727,100
0.0,0.0,0.5,0.08987611571942832,0.03636363636363636,175
0.003067484662576687,0.3452054794520548,0.0,0.4383318366194607,0.45454545454545453,55
0.0,0.0,0.0,0.09103001791981097,0.08181818181818182,50
0.0,0.5972602739726027,0.5,0.015461130978794004,0.15,175
0.0,0.0,1.0,0.002299398121328509,0.01818181818181818,60
0.0,0.5287671232876713,0.5,0.021478131450457,0.031818181818181815,200
0.0,0.0,0.0,0.07804051171975701,0.06363636363636363,85
0.027607361963190184,0.09041095890410959,0.0,0.0815892338847194,0.06818181818181818,39
0.0,0.016438356164383564,0.5,0.5448876438781569,0.05454545454545454,90
0.006134969325153375,0.0,0.0,0.012778842504315656,0.09545454545454544,30
0.003067484662576687,0.0027397260273972603,0.0,0.008255294492419334,0.08636363636363636,91
0.0,0.0,0.0,0.004738086761858947,0.05454545454545454,150
0.0,0.22465753424657534,0.0,0.7550159842888169,0.07727272727272727,75
0.0,0.9397260273972603,0.0,0.19017922588752612,0.02727272727272727,65
0.0,0.7342465753424657,0.5,0.4112437640152199,0.02727272727272727,125
0.0,0.21095890410958903,0.5,0.0014548331517210006,0.17272727272727273,140
0.015337423312883437,0.4904109589041096,0.0,0.21699923806153937,0.031818181818181815,75
0.0,0.2136986301369863,0.5,0.005041595007022889,0.08636363636363636,239
0.0,0.0,0.5,0.051228293398924964,0.08636363636363636,130
0.0,0.0,0.5,0.01799785521034505,0.06818181818181818,88
0.009202453987730062,0.9506849315068493,0.0,0.1387649116588614,0.013636363636363636,100
0.0,0.0,0.5,0.0010066464944637286,0.049999999999999996,350
0.0,0.005479452054794521,0.5,0.0036751845413464314,0.11818181818181818,165
0.003067484662576687,0.9287671232876712,0.5,0.04694162311374263,0.00909090909090909,125
0.0,0.5123287671232877,0.5,0.05456578318662602,0.049999999999999996,130
0.0,0.26575342465753427,0.5,0.07351818126958311,0.09999999999999999,85
0.0,0.07945205479452055,0.5,0.5048492895173746,0.2409090909090909,160
0.0,0.021917808219178082,0.5,0.12235949230184207,0.045454545454545456,150
0.0,0.0,0.5,0.13960092817865138,0.05454545454545454,200
0.003067484662576687,0.9095890410958904,0.0,0.1409772577624317,0.7,200
0.0,0.0,0.0,0.09139074062974523,0.10454545454545454,69
0.0,0.0,0.5,0.01558288350564104,0.09545454545454544,125
0.0,0.9726027397260274,0.5,0.2451432939277623,0.06363636363636363,900
0.0,0.5506849315068493,0.0,0.9033056552876726,0.004545454545454545,382
0.0,0.0,0.5,0.06272244059795229,0.40909090909090906,75
0.0,0.0,0.0,0.08413710208688548,0.05454545454545454,65
0.0,0.2547945205479452,0.5,0.9414292662511554,0.12727272727272726,349
0.0,0.005479452054794521,0.0,0.1884525811947621,0.17727272727272728,40
0.0,0.12328767123287672,0.0,0.3038098833217892,0.11818181818181818,150
0.003067484662576687,0.7506849315068493,0.0,0.07148444855437548,0.05454545454545454,45
0.0,0.0,0.0,0.0056710488997503495,0.05909090909090909,105
0.0,0.0,0.0,0.003557937721951204,0.09545454545454544,75
0.003067484662576687,0.0,0.0,0.2241229693303274,0.02727272727272727,70
0.0,0.005479452054794521,0.5,0.01467461162387512,0.09545454545454544,120
0.0,0.0136986301369863,0.5,0.024452580057399066,0.031818181818181815,200
0.0,0.24383561643835616,0.5,0.11543396841620103,0.2409090909090909,150
0.0,0.0,0.5,0.29366667918009043,0.00909090909090909,100
0.0,0.4876712328767123,0.0,0.2992643645179737,0.031818181818181815,150
0.0,0.0,0.0,0.02566028463341378,0.06818181818181818,60
0.003067484662576687,0.4273972602739726,0.5,0.0014249919533387185,0.02727272727272727,116
0.0,0.0,0.5,0.03853397665406325,0.12727272727272726,75
0.0,0.0,0.0,0.4638687210077684,0.02727272727272727,54
0.02147239263803681,0.9452054794520548,0.0,0.7858547193250106,0.09545454545454544,65
0.024539877300613498,0.0273972602739726,1.0,0.76328574370613,0.01818181818181818,49
0.003067484662576687,0.0,0.0,0.006635193741155316,0.05454545454545454,70
0.0,0.0,0.5,0.021664414748591983,0.2409090909090909,150
0.0,0.9095890410958904,0.0,0.784442249301362,0.031818181818181815,200
0.0,0.0,0.0,0.01302262825337687,0.09999999999999999,75
0.0,0.0,0.0,0.06442326860772787,0.004545454545454545,125
0.0,0.0,0.5,0.29523230315776233,0.031818181818181815,175
0.003067484662576687,0.0,0.0,0.2628696839095303,0.19545454545454544,90
0.0,0.5178082191780822,0.0,0.2173165368336371,0.09545454545454544,55
0.0,0.0,0.5,0.038787134712071555,0.21818181818181817,255
0.0,0.24657534246575344,0.5,0.6590526541566015,0.3181818181818182,87
0.0,0.0,0.5,0.15227808240677917,0.10454545454545454,100
0.0,0.0,0.0,0.019954163394348023,0.09545454545454544,35
0.0,0.12876712328767123,0.0,0.14535205181131952,0.06363636363636363,118
0.015337423312883437,0.452054794520548,0.0,0.21699923806153937,0.031818181818181815,110
0.0,0.9698630136986301,0.5,0.012898050545886507,0.12727272727272726,175
0.012269938650306749,0.7726027397260274,0.0,0.16622466138314382,0.8090909090909091,34
0.0,0.0,0.5,0.1117921282972346,0.06363636363636363,175
0.0,0.0,0.0,0.6186318177268398,0.20454545454545453,150
0.0,0.0,0.5,0.08357093953135729,0.12727272727272726,250
0.0,0.0,0.5,0.050850933109047286,0.031818181818181815,135
0.0,0.0,0.5,0.01243952919556623,0.03636363636363636,150
0.0,0.852054794520548,0.5,0.5358207606536779,0.65,250
0.006134969325153375,0.024657534246575342,0.5,0.014981962114713985,0.031818181818181815,199
0.0,0.0,0.0,0.01020593773355814,0.09999999999999999,60
0.003067484662576687,0.11506849315068493,0.0,0.0272420577081824,0.2409090909090909,70
0.0,0.016438356164383564,0.5,0.8009599176420837,0.11363636363636363,120
0.0,0.5150684931506849,0.0,0.034513580555863003,0.09999999999999999,70
0.006134969325153375,0.5287671232876713,0.5,0.02689519843306951,0.00909090909090909,175
0.049079754601226995,0.9945205479452055,0.0,0.5799418510019269,0.15454545454545454,129
0.0,0.016438356164383564,0.5,0.023799296221619446,0.5136363636363636,285
0.0,0.0,0.0,0.0959208211883678,0.02727272727272727,56
0.0,0.0,0.5,0.026345965089035,0.24545454545454545,115
0.003067484662576687,0.8849315068493151,0.0,0.020958079488422265,0.01818181818181818,82
0.0,0.0,1.0,0.0005279150777091271,0.02727272727272727,45
0.009202453987730062,0.873972602739726,0.0,0.41156139087281174,0.02727272727272727,65
0.0,0.25205479452054796,0.0,0.0169564608166656,0.049999999999999996,105
0.0,0.2273972602739726,0.0,0.8057052040578402,0.1590909090909091,45
0.0,0.04657534246575343,0.5,0.22209910469770233,0.15,185
0.0,0.0,0.5,0.7876211097526833,0.05454545454545454,180
0.0,0.0,0.5,0.0059853037675420655,0.3090909090909091,245
0.0,0.0,0.5,0.004017140761020259,0.05454545454545454,225
0.0,0.6794520547945205,0.5,0.7463647161228233,0.11818181818181818,199
0.0,0.0,0.0,0.0373261080353015,0.06818181818181818,50
0.0,0.005479452054794521,0.0,0.8982982650161031,0.45909090909090905,69
0.006134969325153375,0.0,0.0,0.005670961410285265,0.09090909090909091,65
0.0,0.0,0.5,0.056666274009086845,0.03636363636363636,82
0.0,0.0,0.0,0.04023348138567944,0.05909090909090909,55
0.0,0.09041095890410959,0.5,0.14559949389094237,0.2409090909090909,260
0.003067484662576687,0.821917808219178,0.0,0.712730076605557,0.35909090909090907,50
0.003067484662576687,0.10410958904109589,0.0,0.4703285093076141,0.02727272727272727,20
0.006134969325153375,0.9095890410958904,0.0,0.05125166037689106,0.02727272727272727,55
0.003067484662576687,0.0,0.0,0.0028323985241956234,0.11363636363636363,100
0.0,0.547945205479452,0.0,0.009860864701690708,0.05454545454545454,95
0.0,0.08767123287671233,0.5,0.6789528438417817,0.02727272727272727,150
0.0,0.9397260273972603,0.0,0.3463290124012015,0.13636363636363635,60
0.0,0.736986301369863,0.5,0.026403624291919506,0.08636363636363636,198
0.0,0.0,0.0,0.015021463608199254,0.06818181818181818,75
0.0,0.0,0.5,0.02021103246383362,0.10454545454545454,150
0.0,0.0,0.0,0.13076997852374228,0.08636363636363636,100
0.0,0.0,0.5,0.012584397168167241,0.09545454545454544,95
0.003067484662576687,0.0,1.0,0.38412544557382083,0.2954545454545454,70
0.0,0.0,0.5,0.7676318412104705,0.15,150
0.0,0.06575342465753425,0.0,0.14516244755890576,0.01818181818181818,90
0.0,0.41643835616438357,0.5,0.9420087490777426,0.031818181818181815,225
0.0,0.0,0.0,0.19919384509280083,0.08636363636363636,220
0.0,0.989041095890411,0.0,0.13740060094034695,0.10909090909090909,87
0.0,0.0,0.5,0.039830621562124253,0.022727272727272728,125
0.003067484662576687,0.5808219178082192,0.0,0.12788067539329848,0.05454545454545454,105
0.003067484662576687,0.24657534246575344,0.0,0.16550904859428087,0.2545454545454545,120
0.003067484662576687,0.7013698630136986,0.5,0.03691817746816585,0.3818181818181818,75
0.003067484662576687,1.0,1.0,0.11411986571446146,0.7363636363636363,27
0.006134969325153375,0.9123287671232877,0.0,0.0004930140719295074,0.013636363636363636,70
0.0,0.021917808219178082,0.5,0.23679698122850096,0.20454545454545453,120
0.0,0.2547945205479452,0.5,0.003116914264647656,0.35,320
0.0,0.0,0.5,0.167300399037263,0.09090909090909091,110
0.0,0.8465753424657534,0.5,0.008747929443333479,0.11363636363636363,155
0.003067484662576687,0.7287671232876712,0.5,0.16051469789840314,0.03636363636363636,110
0.0,0.0,0.5,0.014505516360234694,0.10454545454545454,92
0.0,0.010958904109589041,0.5,0.11994360924854343,0.06818181818181818,110
0.0,0.0,0.5,0.5834389835456449,0.08636363636363636,250
0.0,0.0547945205479452,0.5,0.4131761511213113,0.01818181818181818,170
0.0,0.4465753424657534,0.5,0.04295213995987194,0.09999999999999999,83
0.0,0.2410958904109589,0.0,0.9464212109867434,0.00909090909090909,150
0.003067484662576687,0.4821917808219178,0.0,0.8374825807563671,0.09999999999999999,85
0.006134969325153375,0.0,0.0,0.011837805817875907,0.09999999999999999,98
0.0,0.0,0.0,0.008475348724076608,0.02727272727272727,75
0.0,0.12602739726027398,0.5,0.27307418171230896,0.09999999999999999,110
0.012269938650306749,0.5397260273972603,0.0,0.11528064312864193,0.3227272727272727,113
0.0,0.0,0.5,0.00227956353051517,0.031818181818181815,176
0.0,0.5917808219178082,0.5,0.7699725708132622,0.031818181818181815,269
0.0,0.5041095890410959,0.5,0.02197321246099911,0.10454545454545454,130
0.0,0.0,0.5,0.028858316213771495,0.031818181818181815,180
0.0,0.0,0.5,0.002837505721719882,0.20454545454545453,120
0.003067484662576687,0.9945205479452055,0.5,0.18589635045789177,0.21363636363636362,250
0.003067484662576687,0.9342465753424658,0.5,0.43835243674309354,0.12272727272727273,2250
0.003067484662576687,0.8657534246575342,0.5,0.0009804506904599322,0.00909090909090909,170
0.012269938650306749,1.0,0.0,0.6670612611660344,0.24545454545454545,89
0.0,0.2410958904109589,0.0,0.010797085822156476,0.17727272727272728,98
0.0,0.0,0.5,0.04924178312249624,0.2545454545454545,200
0.003067484662576687,0.35342465753424657,0.5,0.002691179591367476,0.95,70
0.0,0.43561643835616437,0.5,0.0169608316445254,0.01818181818181818,249
0.0,0.12328767123287672,0.0,0.024808100789555237,0.031818181818181815,110
0.0,0.0,0.5,0.029646676492851513,0.2545454545454545,108
0.003067484662576687,0.9835616438356164,0.0,0.5153112943336552,0.05454545454545454,67
0.003067484662576687,0.0,1.0,0.34302239545849184,0.12727272727272726,35
0.0,0.4904109589041096,0.5,0.6836352909492418,0.3727272727272727,150
0.0,0.024657534246575342,0.5,0.03505489610330745,0.05454545454545454,350
0.0,0.6986301369863014,0.0,0.7307520351635325,0.05454545454545454,65
0.0,0.038356164383561646,0.5,0.07718555373077644,0.07272727272727272,350
0.0,0.23013698630136986,0.5,0.15712748857677394,0.031818181818181815,280
0.0,0.11232876712328767,0.0,0.11331364664832125,0.15454545454545454,59
0.0,0.5863013698630137,0.5,0.09483862025001558,0.13636363636363635,135
0.0,0.3698630136986301,0.5,0.9650300270041338,0.12272727272727273,350
0.003067484662576687,0.0,0.0,0.000852475475408822,0.12727272727272726,190
0.0,0.0,0.0,0.019843150199340007,0.09090909090909091,75
0.003067484662576687,0.10410958904109589,0.0,0.7832545397135133,0.1590909090909091,37
0.0,0.3835616438356164,0.5,0.2741918231748088,0.06818181818181818,114
0.0,0.8054794520547945,0.0,0.012978672087961092,0.12727272727272726,84
0.006134969325153375,0.16712328767123288,0.0,0.03557349355298516,0.05454545454545454,60
0.006134969325153375,0.0,1.0,0.06799603214861637,0.004545454545454545,55
0.0,0.0,0.5,0.008086534605061728,0.02727272727272727,145
0.003067484662576687,0.4904109589041096,0.0,0.3536629188828811,0.45454545454545453,50
0.0,0.0,0.5,0.07207056964412588,0.13636363636363635,100
0.0,0.0,0.5,0.14447737588414575,0.05454545454545454,120
0.0,0.0,0.0,0.009273300035766423,0.10454545454545454,78
0.0,0.008219178082191782,0.5,0.7983766344335307,0.45454545454545453,78
0.009202453987730062,0.8712328767123287,0.5,0.09624757975887772,0.13636363636363635,359
0.003067484662576687,0.021917808219178082,0.5,0.4649212520812741,0.24545454545454545,250
0.0,0.0,0.0,0.035483525219724144,0.02727272727272727,46
0.0,0.4904109589041096,0.5,0.025454104772761024,0.1318181818181818,121
0.0,0.0,0.5,0.08242503168084665,0.12727272727272726,170
0.0,0.0,0.0,0.010073314640674461,0.10454545454545454,80
0.009202453987730062,0.8,0.0,0.05392878332753509,0.09999999999999999,41
0.02147239263803681,0.19726027397260273,0.5,0.037931655431694855,0.049999999999999996,89
0.0,0.019178082191780823,0.5,0.5365438428556223,0.23636363636363636,350
0.003067484662576687,0.35342465753424657,0.0,0.38075378021382145,0.12272727272727273,99
0.003067484662576687,0.1589041095890411,0.5,0.0035305790371406706,0.6818181818181818,109
0.0,0.07397260273972603,0.0,0.29015793240988247,0.24545454545454545,30
0.0,1.0,0.0,0.007305884335092204,0.00909090909090909,125
0.0,0.33424657534246577,0.5,0.07735208263677441,0.013636363636363636,225
0.003067484662576687,0.4246575342465753,0.0,0.5820747603165956,0.01818181818181818,124
0.003067484662576687,0.947945205479452,0.5,0.037960089507847045,0.6954545454545454,250
0.0,0.8493150684931506,0.5,0.09868097164137622,0.11818181818181818,285
0.0,0.038356164383561646,0.5,0.0909262298964611,0.07272727272727272,400
0.0,0.0,0.5,0.7004060954756055,0.15454545454545454,100
0.0,0.14794520547945206,0.0,0.07599832533498568,0.03636363636363636,140
1.0,0.7178082191780822,0.5,0.800219804157603,0.19545454545454544,388
0.0,0.2876712328767123,0.0,0.18490258678716162,0.23636363636363636,116
0.0,0.9616438356164384,0.5,0.9494261897716052,0.09090909090909091,600
1.0,0.8,0.5,0.800219804157603,0.19545454545454544,250
0.0,0.13424657534246576,0.0,0.016801316477311635,0.12727272727272726,95
0.0,0.0,0.5,0.030410058529650154,0.08636363636363636,180
0.0,0.12876712328767123,0.5,0.007286972029056622,0.08636363636363636,750
0.0,0.0,0.0,0.20812163100398,0.19545454545454544,100
0.0,0.09315068493150686,0.5,0.007136289652421925,0.43636363636363634,159
0.0,0.8767123287671232,0.5,0.8366017987936093,0.004545454545454545,489
0.0,0.0,0.0,0.06960577268905674,0.00909090909090909,60
0.0,0.5178082191780822,0.0,0.3464258778206266,0.4636363636363636,95
0.006134969325153375,0.0547945205479452,0.0,0.01557416736768208,0.10454545454545454,105
0.0,0.20821917808219179,0.0,0.02782537184426137,0.13636363636363635,49
0.0,0.6356164383561644,0.5,0.30118417501345934,0.00909090909090909,155
0.0,0.0,0.5,0.03708225666914148,0.11363636363636363,199
0.049079754601226995,0.9972602739726028,0.0,0.5799418510019269,0.15454545454545454,169
0.03680981595092024,0.9972602739726028,0.5,0.001123142362616988,0.2636363636363636,115
0.0,0.0,0.0,0.005741211805353059,0.05909090909090909,135
0.0,0.13424657534246576,0.5,0.000823902874270253,0.05454545454545454,165
0.0,0.0,0.0,0.08725027982229519,0.08636363636363636,109
0.0,0.0,0.5,0.05464039711876486,0.20454545454545453,100
0.02147239263803681,0.5452054794520548,1.0,0.6852363445148782,0.031818181818181815,65
0.0,0.03561643835616438,0.5,0.22295024960416301,0.43636363636363634,250
0.009202453987730062,0.684931506849315,0.5,0.793900075555173,0.05454545454545454,280
0.0,0.0,0.5,0.20308733407650287,0.022727272727272728,105
0.0,0.43561643835616437,0.0,0.31933115237164506,0.16818181818181818,75
0.0,0.0,0.5,0.00011019662666723662,0.02727272727272727,85
0.0,0.5150684931506849,0.5,0.018036675015081542,0.02727272727272727,145
0.003067484662576687,0.4794520547945206,0.0,0.9704372878758681,0.35909090909090907,185
0.0,1.0,0.0,0.9937585817596087,0.1590909090909091,70
0.0,0.0,0.5,0.35199291632797003,0.2545454545454545,250
0.0,0.4602739726027397,0.5,0.7585215668567042,0.06818181818181818,115
0.0,0.8301369863013699,0.5,0.003087361052421274,0.11818181818181818,189
0.0,0.0,0.5,0.18400231654605648,0.045454545454545456,225
0.0,0.18356164383561643,0.5,0.0003324964212616577,0.05909090909090909,130
0.0,0.0,0.0,0.016721256325971337,0.03636363636363636,250
0.009202453987730062,0.8904109589041096,0.0,0.5192682569242754,0.5772727272727273,45
0.0,0.0,0.0,0.029574905968327892,0.05454545454545454,66
0.0,0.5698630136986301,0.5,0.9800115152175786,0.022727272727272728,399
0.0,0.0,0.5,0.13711705852019399,0.07272727272727272,250
0.009202453987730062,0.7671232876712328,0.0,0.04285030222251457,0.09545454545454544,69
0.0,0.12602739726027398,0.5,0.05359151873042638,0.06818181818181818,350
0.006134969325153375,0.23835616438356164,0.0,0.5980225077001848,0.06363636363636363,133
0.0,0.06301369863013699,0.5,0.0917383654376776,0.09090909090909091,480
0.0,0.0,0.5,0.05047251565479985,0.06363636363636363,275
0.0,0.0,0.5,0.002350131074893891,0.07272727272727272,200
0.0,0.0136986301369863,0.5,0.06783063331487572,0.045454545454545456,155
0.003067484662576687,0.9808219178082191,1.0,0.9357034343646852,0.8272727272727273,49
0.0,0.0,0.0,0.1730792167310245,0.3090909090909091,200
0.0,0.0,0.5,0.08310839731103754,0.031818181818181815,220
0.0,0.0027397260273972603,0.0,0.11995834393262127,0.03636363636363636,75
0.0,0.0027397260273972603,0.0,0.007736055453331001,0.07272727272727272,99
0.0,0.0,0.0,0.16775045578183642,0.02727272727272727,55
0.0,0.0,0.5,0.0011770395185028953,0.05909090909090909,120
0.0,0.3863013698630137,0.0,0.0011552874502464728,0.08181818181818182,125
0.0,0.0,0.0,0.07231018506201811,0.031818181818181815,79
0.0,0.6986301369863014,0.5,0.05959882974383136,0.09545454545454544,149
0.0,0.0,0.5,0.007550964199157781,0.1318181818181818,150
0.0,0.0,0.0,0.23034255894918035,0.2318181818181818,50
0.0,0.4602739726027397,0.5,0.0011282823686906524,0.1318181818181818,150
0.0,0.0,0.0,0.2899704169684476,0.00909090909090909,59
0.018404907975460124,0.2,1.0,0.18445113021114684,0.09545454545454544,29
0.0,0.0,0.0,0.00035621700248246257,0.08636363636363636,140
0.0,0.0136986301369863,0.5,0.9027714992947875,0.12727272727272726,199
0.0,0.0,0.0,0.2750072650887266,0.02727272727272727,45
0.0,0.136986301369863,0.5,0.009044431240501971,0.05454545454545454,200
0.0,0.8493150684931506,0.5,0.0037087950775160673,0.05454545454545454,223
0.0,0.0,0.5,0.2393228786387479,0.00909090909090909,97
0.03374233128834356,0.16712328767123288,0.0,0.0639876038801607,0.06818181818181818,53
0.018404907975460124,0.16712328767123288,0.0,0.18445113021114684,0.09545454545454544,44
0.0,0.7753424657534247,0.0,0.35117197715932946,0.5863636363636363,43
0.0,0.9589041095890412,0.5,0.8999116946956545,0.05454545454545454,160
0.003067484662576687,0.7205479452054795,0.0,0.03899004100857243,0.12727272727272726,95
0.0,0.3561643835616438,0.5,0.1479780298788334,0.4318181818181818,79
0.0,0.0,0.5,0.0157940101664654,0.13636363636363635,50
0.003067484662576687,0.0,0.0,0.812023554701195,0.03636363636363636,145
0.08282208588957056,0.1643835616438356,0.5,0.0015125944256481024,0.09090909090909091,199
0.0,0.5123287671232877,0.5,0.055057634377748785,0.00909090909090909,175
0.0,0.0,0.5,0.06403559549715346,0.00909090909090909,135
0.0,0.0,0.5,0.02512947146717376,0.05454545454545454,180
0.0,0.2410958904109589,0.5,0.28981864461889373,0.8681818181818182,100
0.0,0.0,0.5,0.09823868323222333,0.07272727272727272,100
0.0,0.0,0.0,0.22102092462934958,0.23636363636363636,80
0.003067484662576687,0.0,0.0,0.2189320990688999,0.06818181818181818,55
0.003067484662576687,0.1589041095890411,0.0,0.836323502095967,0.24545454545454545,43
0.03374233128834356,0.0,0.5,0.3653981505937352,0.004545454545454545,269
0.0,0.0,0.5,0.05425519194018468,0.05454545454545454,150
0.0,0.03287671232876713,0.5,0.08644204849845805,0.10454545454545454,275
0.003067484662576687,1.0,0.0,0.1469183611231346,0.09545454545454544,55
0.0,0.36164383561643837,0.5,0.7106716390526463,0.004545454545454545,699
0.0,0.989041095890411,0.5,0.9800800741496547,0.08636363636363636,450
0.0,0.8794520547945206,0.5,0.13748870647708059,0.39545454545454545,145
0.0,0.21095890410958903,0.5,0.02085320149215324,0.05454545454545454,240
0.0,0.0,0.5,0.2117827953585468,0.07272727272727272,125
0.0,0.1863013698630137,0.0,0.018996860958191475,0.05454545454545454,120
0.03374233128834356,1.0,0.0,0.35030720212328764,0.004545454545454545,799
0.0,0.5616438356164384,0.0,0.6817092358931859,0.36363636363636365,45
0.0,0.0,0.5,0.04568847140601134,0.3090909090909091,200
0.003067484662576687,0.38904109589041097,0.5,0.03848107833623705,0.2727272727272727,320
0.0,0.13972602739726028,0.5,0.9711883266073013,0.03636363636363636,1200
0.0,0.0,0.5,0.24782957046369072,0.09545454545454544,235
0.0,0.29863013698630136,0.5,0.8110454224815599,0.08636363636363636,215
0.0,0.0,0.5,0.08028021650813782,0.08636363636363636,450
0.0,0.0,0.5,0.013096323546132332,0.03636363636363636,230
